date,HY_SPREAD,IG_SPREAD,T10Y,OIL,DXY,KRE,XLF
2010-09-27,6.3600,1.8400,2.5400,76.5200,79.3400,15.9406,8.8547
2010-09-28,6.3600,1.8400,2.4800,76.1800,79.0100,16.1388,8.8731
2010-09-29,6.2900,1.8400,2.5200,77.8600,78.6900,16.1530,8.8057
2010-09-30,6.2600,1.8400,2.5300,79.9700,78.7200,16.2167,8.7934
2010-10-01,6.2200,1.8400,2.5400,81.5800,78.0900,16.1742,8.8854
2010-10-02,6.2200,1.8400,2.5400,,,,
2010-10-03,6.2200,1.8400,2.5400,,,,
2010-10-04,6.2300,1.8400,2.5000,81.4700,78.4500,16.0539,8.8241
2010-10-05,6.1800,1.8300,2.5000,82.8200,77.7500,16.4927,9.0263
2010-10-06,6.1500,1.8200,2.4100,83.2300,77.3900,16.5069,9.0202
2010-10-07,6.1300,1.8100,2.4100,81.6700,77.3900,16.4715,8.9834
2010-10-08,6.1200,1.8100,2.4100,82.6600,77.3200,16.5352,9.0079
2010-10-09,6.1200,1.8100,2.4100,,,,
2010-10-10,6.1200,1.8100,2.4100,,,,
2010-10-11,6.1100,1.8100,2.4100,82.2100,77.4400,16.4361,8.9957
2010-10-12,6.0800,1.8000,2.4400,81.6700,77.3600,16.4927,9.0998
2010-10-13,6.0200,1.8000,2.4600,83.0100,77.0700,16.7900,9.1060
2010-10-14,5.9700,1.8100,2.5200,82.6900,76.6500,16.5777,8.9466
2010-10-15,5.9500,1.8200,2.5900,81.2500,77.0400,16.3299,8.7934
2010-10-16,5.9500,1.8200,2.5900,,,,
2010-10-17,5.9500,1.8200,2.5900,,,,
2010-10-18,6.0200,1.8200,2.5200,83.0800,76.9300,16.6485,8.9895
2010-10-19,6.0400,1.8200,2.5000,79.4900,78.1800,16.5706,8.8670
2010-10-20,6.0600,1.8300,2.5100,81.7700,77.1700,16.4149,8.9528
2010-10-21,6.0000,1.8200,2.5700,80.5600,77.4200,16.3795,8.9528
2010-10-22,5.9600,1.8100,2.5900,81.6900,77.4700,16.4078,8.9466
2010-10-23,5.9600,1.8100,2.5900,,,,
2010-10-24,5.9600,1.8100,2.5900,,,,
2010-10-25,5.9000,1.7900,2.5900,82.5200,77.1000,16.1388,8.9160
2010-10-26,5.7900,1.7800,2.6700,82.5500,77.7100,16.2025,8.9283
2010-10-27,5.7300,1.7600,2.7500,81.9400,78.1500,16.2379,8.9344
2010-10-28,5.7700,1.7700,2.6900,82.1800,77.3100,16.0397,8.9344
2010-10-29,5.8200,1.7700,2.6300,81.4300,77.2700,16.0468,8.9221
2010-10-30,5.8200,1.7700,2.6300,,,,
2010-10-31,5.9300,1.7700,2.6300,,,,
2010-11-01,5.9600,1.7900,2.6600,82.9500,77.3000,15.5726,8.9221
2010-11-02,5.9400,1.7800,2.6300,83.9000,76.7200,15.7920,8.9466
2010-11-03,5.9200,1.7800,2.6700,84.6900,76.4800,16.1459,9.0324
2010-11-04,5.8900,1.7700,2.5300,86.4900,75.8800,16.7051,9.3327
2010-11-05,5.7900,1.7600,2.5800,86.8500,76.5500,16.9812,9.5472
2010-11-06,5.7900,1.7600,2.5800,,,,
2010-11-07,5.7900,1.7600,2.5800,,,,
2010-11-08,5.7600,1.7500,2.6000,87.0600,77.0300,16.8467,9.4736
2010-11-09,5.6400,1.7400,2.7200,86.7200,77.4400,16.6272,9.2959
2010-11-10,5.7500,1.7500,2.6500,87.8100,77.6300,16.9882,9.4001
2010-11-11,5.7500,1.7500,2.6500,87.8100,78.2200,16.9033,9.3082
2010-11-12,5.7500,1.7600,2.7600,84.8800,78.0800,16.5211,9.1550
2010-11-13,5.7500,1.7600,2.7600,,,,
2010-11-14,5.7500,1.7600,2.7600,,,,
2010-11-15,5.6700,1.7600,2.9200,84.8600,78.5200,16.6414,9.1979
2010-11-16,5.8900,1.7600,2.8500,82.3400,79.2100,16.4149,9.0447
2010-11-17,5.8900,1.7700,2.8900,80.4400,79.0800,16.1601,8.9834
2010-11-18,5.8000,1.7500,2.9000,81.8500,78.6200,16.3653,9.1060
2010-11-19,5.8100,1.7500,2.8800,81.5100,78.5000,16.2945,9.1060
2010-11-20,5.8100,1.7500,2.8800,,,,
2010-11-21,5.8100,1.7500,2.8800,,,,
2010-11-22,5.9000,1.7500,2.8000,81.7400,78.6800,16.1954,8.9712
2010-11-23,6.0400,1.7700,2.7700,81.2500,79.6800,16.0893,8.8302
2010-11-24,5.9300,1.7700,2.9300,83.8600,79.8700,16.3229,8.9650
2010-11-25,5.9300,1.7700,2.9300,,,,
2010-11-26,5.9400,1.7600,2.8700,83.7600,80.3600,15.9973,8.8363
2010-11-27,5.9400,1.7600,2.8700,,,,
2010-11-28,5.9400,1.7600,2.8700,,,,
2010-11-29,6.0300,1.7900,2.8400,85.7300,80.8400,16.1601,8.9099
2010-11-30,6.2200,1.8200,2.8100,84.1100,81.2000,15.9406,8.8609
2010-12-01,6.0200,1.8100,2.9700,86.7500,80.7100,16.4786,9.0386
2010-12-02,5.9300,1.8000,3.0100,88.0000,80.3000,16.8113,9.2714
2010-12-03,5.9200,1.7900,3.0300,89.1900,79.3800,16.9670,9.3021
2010-12-04,5.9200,1.7900,3.0300,,,,
2010-12-05,5.9200,1.7900,3.0300,,,,
2010-12-06,5.9500,1.7900,2.9500,89.3800,79.5700,17.1156,9.2898
2010-12-07,5.6900,1.7600,3.1500,88.6900,79.8600,17.1086,9.3021
2010-12-08,5.6200,1.7400,3.2600,88.2800,80.0000,17.4625,9.4552
2010-12-09,5.6000,1.7200,3.2300,88.3700,80.0700,17.6324,9.5717
2010-12-10,5.5400,1.7100,3.3200,87.7900,80.0700,17.9014,9.6575
2010-12-11,5.5400,1.7100,3.3200,,,,
2010-12-12,5.5400,1.7100,3.3200,,,,
2010-12-13,5.5800,1.7100,3.2900,88.6100,79.2800,17.7739,9.6513
2010-12-14,5.4200,1.7000,3.4900,88.2800,79.3700,17.8235,9.5655
2010-12-15,5.4000,1.6900,3.5300,88.6200,80.2600,17.7173,9.4859
2010-12-16,5.4500,1.7000,3.4700,87.7000,80.1800,17.8023,9.4981
2010-12-17,5.5400,1.6900,3.3300,88.0200,80.3700,17.8911,9.5510
2010-12-18,5.5400,1.6900,3.3300,,,,
2010-12-19,5.5400,1.6900,3.3300,,,,
2010-12-20,5.5200,1.6900,3.3600,88.8100,80.6300,17.9621,9.5572
2010-12-21,5.5000,1.6900,3.3500,89.8200,80.7200,18.3742,9.7232
2010-12-22,5.4500,1.6800,3.3600,90.4800,80.7300,19.0990,9.8339
2010-12-23,5.3700,1.6600,3.4100,91.5100,80.5000,18.8361,9.7601
2010-12-24,5.3700,1.6600,3.4100,,,,
2010-12-25,5.3700,1.6600,3.4100,,,,
2010-12-26,5.3700,1.6600,3.4100,,,,
2010-12-27,5.4000,1.6700,3.3600,91.0000,80.3700,18.9711,9.8462
2010-12-28,5.2800,1.6600,3.5000,91.4900,80.3600,19.0563,9.8462
2010-12-29,5.4000,1.6700,3.3500,91.1200,79.8000,19.0208,9.8278
2010-12-30,5.3200,1.6600,3.3800,89.8400,79.5200,19.0066,9.7970
2010-12-31,5.4100,1.6600,3.3000,91.3800,79.0300,18.7934,9.8093
2011-01-01,5.4100,1.6600,3.3000,,,,
2011-01-02,5.4100,1.6600,3.3000,,,,
2011-01-03,5.3200,1.6600,3.3600,91.5500,79.1300,19.1629,10.0246
2011-01-04,5.2700,1.6400,3.3600,89.3800,79.4400,18.8148,10.0123
2011-01-05,5.1100,1.6300,3.5000,90.3000,80.2600,19.1203,10.1291
2011-01-06,5.1300,1.6200,3.4400,88.3800,80.7900,18.8574,10.0615
2011-01-07,5.2300,1.6300,3.3400,88.0300,81.0100,18.3103,9.9754
2011-01-08,5.2300,1.6300,3.3400,,,,
2011-01-09,5.2300,1.6300,3.3400,,,,
2011-01-10,5.2800,1.6400,3.3200,89.2500,80.8800,18.5234,9.9508
2011-01-11,5.2200,1.6300,3.3700,91.1100,80.8500,18.6087,9.9877
2011-01-12,5.1700,1.6300,3.4000,91.8600,80.0300,18.7508,10.1537
2011-01-13,5.1800,1.6300,3.3400,91.4000,79.1900,18.5874,10.1230
2011-01-14,5.1200,1.6300,3.3500,91.5400,79.1600,19.3192,10.2829
2011-01-15,5.1200,1.6300,3.3500,,,,
2011-01-16,5.1200,1.6300,3.3500,,,,
2011-01-17,5.1200,1.6200,3.3500,,,,
2011-01-18,5.1000,1.6200,3.3900,91.3800,78.9600,19.5608,10.2214
2011-01-19,5.1100,1.6100,3.3700,90.8600,78.6400,19.0634,9.9938
2011-01-20,5.0300,1.6100,3.4700,88.8600,78.8200,18.9355,10.0430
2011-01-21,5.0500,1.6000,3.4400,89.1100,78.2100,18.9782,10.1230
2011-01-22,5.0500,1.6000,3.4400,,,,
2011-01-23,5.0500,1.6000,3.4400,,,,
2011-01-24,5.0300,1.5900,3.4300,87.8700,78.0500,18.8503,10.1107
2011-01-25,5.0600,1.6000,3.3500,86.1900,78.0000,18.9427,10.0922
2011-01-26,4.9800,1.5900,3.4500,87.3300,77.9000,18.8148,10.0861
2011-01-27,4.9900,1.5900,3.4200,85.6400,77.7300,18.9427,10.1722
2011-01-28,5.0300,1.6000,3.3600,89.3400,78.1300,18.6229,9.9938
2011-01-29,5.0300,1.6000,3.3600,,,,
2011-01-30,5.0300,1.6000,3.3600,,,,
2011-01-31,5.0800,1.6200,3.4200,92.1900,77.7400,18.5661,10.0861
2011-02-01,4.9900,1.6100,3.4800,90.7700,77.0700,18.8929,10.2952
2011-02-02,4.8900,1.5900,3.5200,90.8600,77.1600,18.7224,10.2152
2011-02-03,4.8300,1.5800,3.5800,90.5400,77.7500,18.7863,10.2214
2011-02-04,4.6800,1.5500,3.6800,89.0300,78.0400,18.8574,10.2152
2011-02-05,4.6800,1.5500,3.6800,,,,
2011-02-06,4.6800,1.5500,3.6800,,,,
2011-02-07,4.6400,1.5300,3.6800,87.4800,78.0300,19.0563,10.3628
2011-02-08,4.5300,1.5200,3.7500,86.9400,78.0000,19.0492,10.4366
2011-02-09,4.6000,1.5200,3.6500,86.7100,77.6400,18.9569,10.3628
2011-02-10,4.5500,1.5100,3.7000,86.7300,78.2500,18.8716,10.3628
2011-02-11,4.5900,1.5000,3.6400,85.5800,78.4600,19.2979,10.5043
2011-02-12,4.5900,1.5000,3.6400,,,,
2011-02-13,4.5900,1.5000,3.6400,,,,
2011-02-14,4.5800,1.5000,3.6200,84.8100,78.6100,19.3050,10.5104
2011-02-15,4.5700,1.4900,3.6100,84.3200,78.5700,19.1203,10.4981
2011-02-16,4.5400,1.4900,3.6200,84.9900,78.2200,19.2979,10.5535
2011-02-17,4.5600,1.4800,3.5800,86.3600,78.0000,19.2624,10.5412
2011-02-18,4.5300,1.4800,3.5900,86.2000,77.6600,19.3974,10.5658
2011-02-19,4.5300,1.4800,3.5900,,,,
2011-02-20,4.5300,1.4800,3.5900,,,,
2011-02-21,4.5200,1.4800,3.5900,,,,
2011-02-22,4.6600,1.4900,3.4600,93.5700,77.7700,18.9284,10.2398
2011-02-23,4.6600,1.5000,3.4900,98.1000,77.4100,18.7295,10.1968
2011-02-24,4.7300,1.5100,3.4600,97.2800,77.0600,18.5519,10.1722
2011-02-25,4.7200,1.5100,3.4200,97.8800,77.2800,18.9640,10.3136
2011-02-26,4.7200,1.5100,3.4200,,,,
2011-02-27,4.7200,1.5100,3.4200,,,,
2011-02-28,4.7800,1.5100,3.4200,96.9700,76.8900,18.9711,10.3628
2011-03-01,4.7600,1.5200,3.4100,99.6300,77.0500,18.6940,10.1414
2011-03-02,4.7200,1.5100,3.4600,102.2300,76.6700,18.5590,10.0799
2011-03-03,4.6000,1.4900,3.5800,101.9100,76.4800,18.9711,10.2890
2011-03-04,4.6900,1.4900,3.4900,104.4200,76.4000,18.8005,10.1599
2011-03-05,4.6900,1.4900,3.4900,,,,
2011-03-06,4.6900,1.4900,3.4900,,,,
2011-03-07,4.6900,1.4900,3.5100,105.4400,76.5000,18.6655,10.0922
2011-03-08,4.6400,1.4800,3.5600,105.0200,76.8000,19.1629,10.3136
2011-03-09,4.7100,1.4900,3.4800,104.3800,76.7200,19.1061,10.3136
2011-03-10,4.8500,1.5100,3.3700,102.7000,77.2800,18.6442,10.1045
2011-03-11,4.8800,1.5100,3.4000,101.1600,76.7800,18.5945,10.1722
2011-03-12,4.8800,1.5100,3.4000,,,,
2011-03-13,4.8800,1.5100,3.4000,,,,
2011-03-14,4.9300,1.5100,3.3600,101.1900,76.3500,18.4382,10.0799
2011-03-15,5.0900,1.5500,3.3300,97.1800,76.3300,18.3103,9.9631
2011-03-16,5.1600,1.5700,3.2200,97.9800,76.6800,18.1326,9.7786
2011-03-17,5.1000,1.5700,3.2500,101.4200,76.0400,18.1966,9.8954
2011-03-18,5.0200,1.5500,3.2800,101.0700,75.7200,18.4368,10.0323
2011-03-19,5.0200,1.5500,3.2800,,,,
2011-03-20,5.0200,1.5500,3.2800,,,,
2011-03-21,4.9300,1.5400,3.3400,102.3300,75.4000,18.7147,10.0817
2011-03-22,4.9100,1.5300,3.3400,104.0000,75.4300,18.5793,10.0262
2011-03-23,4.9100,1.5300,3.3600,105.7500,75.7900,18.3726,10.0015
2011-03-24,4.8400,1.5200,3.4200,105.6000,75.6600,18.3441,10.0508
2011-03-25,4.7900,1.5000,3.4600,105.4000,76.2200,18.4225,10.0755
2011-03-26,4.7900,1.5000,3.4600,,,,
2011-03-27,4.7900,1.5000,3.4600,,,,
2011-03-28,4.7600,1.5000,3.4700,103.9800,76.1300,18.4510,10.0447
2011-03-29,4.7300,1.4900,3.5000,104.7900,76.2500,18.5722,10.0632
2011-03-30,4.7600,1.5000,3.4700,104.2700,76.1200,18.8501,10.1433
2011-03-31,4.7700,1.5000,3.4700,106.7200,75.8600,18.9784,10.1063
2011-04-01,4.7200,1.5000,3.4600,107.9400,75.8300,19.1851,10.1926
2011-04-02,4.7200,1.5000,3.4600,,,,
2011-04-03,4.7200,1.5000,3.4600,,,,
2011-04-04,4.7200,1.5000,3.4500,108.4700,75.9100,19.2635,10.1803
2011-04-05,4.6500,1.4800,3.5000,108.3400,75.8800,19.1138,10.1741
2011-04-06,4.5700,1.4700,3.5600,108.8300,75.5100,19.4986,10.2913
2011-04-07,4.5600,1.4600,3.5800,110.3000,75.5900,19.3989,10.2420
2011-04-08,4.5300,1.4500,3.5900,112.7900,75.0700,19.0711,10.1495
2011-04-09,4.5300,1.4500,3.5900,,,,
2011-04-10,4.5300,1.4500,3.5900,,,,
2011-04-11,4.5300,1.4500,3.5900,109.9200,75.0600,19.0354,10.1495
2011-04-12,4.6300,1.4600,3.5200,106.2500,74.8500,18.9285,10.1125
2011-04-13,4.6500,1.4600,3.4900,107.1100,74.9800,18.6648,10.0385
2011-04-14,4.6000,1.4600,3.5100,108.1100,74.6800,18.7218,9.9460
2011-04-15,4.6800,1.4600,3.4300,109.6600,74.8300,18.8572,9.9522
2011-04-16,4.6800,1.4600,3.4300,,,,
2011-04-17,4.6800,1.4600,3.4300,,,,
2011-04-18,4.7400,1.4700,3.4000,107.1200,75.5000,18.5793,9.8165
2011-04-19,4.7500,1.4800,3.3900,108.1500,75.0300,18.3940,9.8473
2011-04-20,4.6600,1.4700,3.4300,111.4500,74.3700,18.4510,9.8720
2011-04-21,4.6500,1.4600,3.4200,112.2900,74.0000,18.5437,9.9275
2011-04-22,4.6500,1.4600,3.4200,,,,
2011-04-23,4.6500,1.4600,3.4200,,,,
2011-04-24,4.6500,1.4600,3.4200,,,,
2011-04-25,4.6900,1.4600,3.3900,112.2800,73.9900,18.6292,9.9152
2011-04-26,4.7100,1.4600,3.3400,112.2100,73.8400,18.8786,9.9768
2011-04-27,4.6700,1.4600,3.3900,112.7600,73.5200,19.0853,10.0385
2011-04-28,4.7300,1.4600,3.3400,112.8600,73.1200,19.1708,10.1187
2011-04-29,4.7100,1.4600,3.3200,113.9300,72.9300,19.0568,10.1002
2011-04-30,4.7600,1.4700,3.3200,,,,
2011-05-01,4.7600,1.4700,3.3200,,,,
2011-05-02,4.7400,1.4800,3.3100,113.5200,72.9500,18.8786,10.0570
2011-05-03,4.7600,1.4700,3.2800,111.0500,73.1400,18.9570,10.1002
2011-05-04,4.7600,1.4700,3.2500,109.2400,73.0300,18.8216,10.0138
2011-05-05,4.8000,1.4800,3.1800,99.8000,74.1900,18.6648,9.8843
2011-05-06,4.8100,1.4800,3.1900,97.1800,74.8400,18.5223,9.9337
2011-05-07,4.8100,1.4800,3.1900,,,,
2011-05-08,4.8100,1.4800,3.1900,,,,
2011-05-09,4.8200,1.4800,3.1700,102.5500,74.7400,18.5294,9.9090
2011-05-10,4.7600,1.4800,3.2300,103.8800,74.6100,18.8002,10.0015
2011-05-11,4.7900,1.4900,3.1900,98.2100,75.3300,18.5793,9.8658
2011-05-12,4.7700,1.4900,3.2200,98.9700,75.2400,18.7147,9.8658
2011-05-13,4.8000,1.4900,3.1800,99.6500,75.7600,18.3085,9.7240
2011-05-14,4.8000,1.4900,3.1800,,,,
2011-05-15,4.8000,1.4900,3.1800,,,,
2011-05-16,4.7900,1.5000,3.1500,97.3700,75.4700,18.2515,9.7117
2011-05-17,4.8200,1.5000,3.1200,96.9100,75.4000,18.4582,9.7857
2011-05-18,4.7900,1.5000,3.1800,100.1000,75.4700,18.5294,9.8288
2011-05-19,4.8000,1.5000,3.1700,98.4400,75.1200,18.5793,9.8288
2011-05-20,4.8200,1.5000,3.1500,99.4900,75.4300,18.3370,9.6932
2011-05-21,4.8200,1.5000,3.1500,,,,
2011-05-22,4.8200,1.5000,3.1500,,,,
2011-05-23,4.8700,1.5100,3.1300,97.7000,76.1000,18.0377,9.5575
2011-05-24,4.8900,1.5100,3.1200,99.5900,75.8800,18.0092,9.5452
2011-05-25,4.9200,1.5300,3.1300,101.3200,75.9300,17.9949,9.5514
2011-05-26,5.0100,1.5400,3.0700,100.2300,75.5500,18.0804,9.6007
2011-05-27,5.0100,1.5400,3.0700,100.5900,74.9500,18.1945,9.6685
2011-05-28,5.0100,1.5400,3.0700,,,,
2011-05-29,5.0100,1.5400,3.0700,,,,
2011-05-30,5.0100,1.5400,3.0700,,,,
2011-05-31,5.0900,1.5600,3.0500,102.7000,74.6400,18.4510,9.7672
2011-06-01,5.1500,1.5700,2.9600,100.2900,74.6800,17.7740,9.4404
2011-06-02,5.1500,1.5900,3.0400,100.4000,74.3300,17.8096,9.4465
2011-06-03,5.2400,1.6000,2.9900,100.2200,73.7800,17.5317,9.3849
2011-06-04,5.2400,1.6000,2.9900,,,,
2011-06-05,5.2400,1.6000,2.9900,,,,
2011-06-06,5.2500,1.6000,3.0100,99.0100,73.9500,17.4462,9.2061
2011-06-07,5.2800,1.6000,3.0100,99.0900,73.5200,17.4675,9.1876
2011-06-08,5.3800,1.6200,2.9800,100.7400,73.9300,17.3678,9.1012
2011-06-09,5.3800,1.6200,3.0100,101.9300,74.1900,17.3749,9.2061
2011-06-10,5.4300,1.6200,2.9900,99.2900,74.7900,17.2038,9.1444
2011-06-11,5.4300,1.6200,2.9900,,,,
2011-06-12,5.4300,1.6200,2.9900,,,,
2011-06-13,5.4700,1.6300,3.0000,97.3000,74.5100,17.2894,9.2369
2011-06-14,5.3700,1.6200,3.1100,99.3700,74.3300,17.5958,9.2862
2011-06-15,5.5200,1.6500,2.9800,94.8100,75.6000,17.3464,9.0827
2011-06-16,5.6500,1.6600,2.9300,94.9500,75.7500,17.5958,9.1321
2011-06-17,5.6400,1.6600,2.9400,93.0100,74.9900,17.8949,9.2144
2011-06-18,5.6400,1.6600,2.9400,,,,
2011-06-19,5.6400,1.6600,2.9400,,,,
2011-06-20,5.6700,1.6700,2.9700,93.2600,75.0300,17.9450,9.2082
2011-06-21,5.6500,1.6600,2.9900,93.4000,74.5400,18.0809,9.3381
2011-06-22,5.6200,1.6700,3.0100,95.4100,74.7800,17.9164,9.2824
2011-06-23,5.7500,1.6900,2.9300,91.0200,75.4500,17.6516,9.1896
2011-06-24,5.8000,1.7000,2.8800,91.1600,75.6700,17.5944,9.1339
2011-06-25,5.8000,1.7000,2.8800,,,,
2011-06-26,5.8000,1.7000,2.8800,,,,
2011-06-27,5.7800,1.7100,2.9500,90.6100,75.3900,17.8019,9.2267
2011-06-28,5.6500,1.6900,3.0500,92.8900,75.0600,17.8949,9.2701
2011-06-29,5.5300,1.6700,3.1400,94.7700,74.6900,18.0952,9.4619
2011-06-30,5.4200,1.6400,3.1800,95.4200,74.3000,18.2097,9.4990
2011-07-01,5.3400,1.6100,3.2200,94.9400,74.3500,18.5031,9.6723
2011-07-02,5.3400,1.6100,3.2200,,,,
2011-07-03,5.3400,1.6100,3.2200,,,,
2011-07-04,5.3400,1.6100,3.2200,,,,
2011-07-05,5.3700,1.6200,3.1600,96.8900,74.6900,18.3314,9.5857
2011-07-06,5.4100,1.6300,3.1200,96.6500,75.1200,18.4244,9.5362
2011-07-07,5.2700,1.6100,3.1700,98.6700,74.9600,18.7034,9.6909
2011-07-08,5.3900,1.6200,3.0300,96.2000,75.1800,18.4029,9.5671
2011-07-09,5.3900,1.6200,3.0300,,,,
2011-07-10,5.3900,1.6200,3.0300,,,,
2011-07-11,5.5600,1.6400,2.9400,95.1500,75.9900,17.9736,9.3072
2011-07-12,5.6000,1.6600,2.9200,97.4300,75.8100,18.1668,9.2701
2011-07-13,5.5700,1.6600,2.9200,98.0500,75.2100,18.3242,9.2763
2011-07-14,5.4900,1.6500,2.9800,95.6900,75.2500,17.9664,9.2082
2011-07-15,5.5100,1.6700,2.9400,97.2400,75.1300,17.9092,9.1896
2011-07-16,5.5100,1.6700,2.9400,,,,
2011-07-17,5.5100,1.6700,2.9400,,,,
2011-07-18,5.5400,1.6800,2.9400,95.9300,75.4800,17.6516,9.0659
2011-07-19,5.5400,1.6800,2.9100,97.5000,75.2200,17.9879,9.1772
2011-07-20,5.4600,1.6800,2.9600,98.1400,74.7900,18.1453,9.2824
2011-07-21,5.3600,1.6700,3.0300,99.1300,74.0200,18.4673,9.5052
2011-07-22,5.3500,1.6600,2.9900,99.8700,74.2000,18.3600,9.4805
2011-07-23,5.3500,1.6600,2.9900,,,,
2011-07-24,5.3500,1.6600,2.9900,,,,
2011-07-25,5.3300,1.6600,3.0300,99.2000,74.0600,18.2884,9.4124
2011-07-26,5.3500,1.6500,2.9900,99.5900,73.4700,18.0881,9.4000
2011-07-27,5.3200,1.6500,3.0100,97.4000,74.0900,17.7089,9.1772
2011-07-28,5.3700,1.6400,2.9800,97.4400,74.2200,17.6588,9.1834
2011-07-29,5.5100,1.6500,2.8200,95.7000,73.9000,17.7303,9.1587
2011-07-30,5.5100,1.6500,2.8200,,,,
2011-07-31,5.5800,1.6600,2.8200,,,,
2011-08-01,5.6300,1.6600,2.7700,94.8900,74.2600,17.7160,9.1277
2011-08-02,5.8000,1.6800,2.6600,93.7900,74.5100,17.3082,8.8802
2011-08-03,5.8700,1.6800,2.6400,91.9300,74.0400,17.6015,8.9235
2011-08-04,6.1600,1.7300,2.4700,86.6300,75.1200,16.8002,8.4718
2011-08-05,6.2400,1.7400,2.5800,86.8800,74.6000,16.5641,8.3109
2011-08-06,6.2400,1.7400,2.5800,,,,
2011-08-07,6.2400,1.7400,2.5800,,,,
2011-08-08,6.8400,1.9000,2.4000,81.3100,74.7900,14.9470,7.5250
2011-08-09,7.1900,1.9600,2.2000,79.3000,74.6100,15.8199,8.1067
2011-08-10,7.3000,2.0100,2.1700,82.8900,74.6400,14.5463,7.5435
2011-08-11,7.3900,2.0900,2.3400,85.7200,74.6800,15.2690,7.9643
2011-08-12,7.3000,2.0800,2.2400,85.3800,74.6100,14.9255,7.9086
2011-08-13,7.3000,2.0800,2.2400,,,,
2011-08-14,7.3000,2.0800,2.2400,,,,
2011-08-15,7.1000,2.0900,2.2900,87.8800,73.8400,15.4407,8.1624
2011-08-16,7.1100,2.0900,2.2300,86.6500,74.0100,15.1831,8.0015
2011-08-17,7.0800,2.0900,2.1700,87.5800,73.6700,15.2833,8.0510
2011-08-18,7.2300,2.1400,2.0800,82.3800,74.2400,14.4390,7.6611
2011-08-19,7.3000,2.1700,2.0700,82.2600,73.9900,13.9954,7.5064
2011-08-20,7.3000,2.1700,2.0700,,,,
2011-08-21,7.3000,2.1700,2.0700,,,,
2011-08-22,7.3200,2.1700,2.1000,84.1200,74.0700,14.0383,7.4136
2011-08-23,7.4600,2.2400,2.1500,85.4400,73.8700,14.7610,7.6549
2011-08-24,7.4500,2.2700,2.2900,85.1600,74.0100,15.1402,7.8591
2011-08-25,7.4300,2.2500,2.2300,85.3000,74.2800,14.8111,7.8344
2011-08-26,7.5000,2.2700,2.1900,85.3700,73.8100,14.9971,7.9025
2011-08-27,7.5000,2.2700,2.1900,,,,
2011-08-28,7.5000,2.2700,2.1900,,,,
2011-08-29,7.3900,2.2700,2.2800,87.2700,73.7200,15.8128,8.2304
2011-08-30,7.3900,2.2500,2.1900,88.9000,73.9400,15.6697,8.1747
2011-08-31,7.3000,2.2100,2.2300,88.8100,74.1300,15.7842,8.2799
2011-09-01,7.2600,2.2000,2.1500,88.9300,74.4800,15.2117,8.0943
2011-09-02,7.3300,2.2100,2.0200,86.4500,74.7500,14.4819,7.7601
2011-09-03,7.3300,2.2100,2.0200,,,,
2011-09-04,7.3300,2.2100,2.0200,,,,
2011-09-05,7.3400,2.2100,2.0200,,,,
2011-09-06,7.5400,2.2400,1.9800,86.0200,75.9200,14.4390,7.6240
2011-09-07,7.4100,2.2400,2.0500,89.3400,75.4600,15.2904,7.9891
2011-09-08,7.4200,2.2400,2.0000,89.0500,76.2400,14.7824,7.8158
2011-09-09,7.5100,2.2700,1.9300,87.2400,77.1900,14.3388,7.5683
2011-09-10,7.5100,2.2700,1.9300,,,,
2011-09-11,7.5100,2.2700,1.9300,,,,
2011-09-12,7.6400,2.3200,1.9400,88.1900,77.5700,14.5964,7.6549
2011-09-13,7.6200,2.3300,2.0000,90.2100,76.9100,14.8969,7.7044
2011-09-14,7.5500,2.3300,2.0300,88.9100,76.8300,15.1402,7.7973
2011-09-15,7.4900,2.3300,2.0900,89.4000,76.2400,15.4979,7.9953
2011-09-16,7.4600,2.3200,2.0800,87.9600,76.5800,15.3843,8.0201
2011-09-17,7.4600,2.3200,2.0800,,,,
2011-09-18,7.4600,2.3200,2.0800,,,,
2011-09-19,7.6100,2.3600,1.9700,85.7000,77.3900,14.8518,7.8027
2011-09-20,7.5900,2.3600,1.9500,86.8900,77.0300,14.7151,7.7778
2011-09-21,7.6100,2.3800,1.8800,85.9200,77.3400,13.7724,7.3927
2011-09-22,7.9500,2.5100,1.7200,80.5100,78.3800,13.6861,7.1815
2011-09-23,8.0100,2.5500,1.8400,79.8500,78.3000,13.7365,7.2560
2011-09-24,8.0100,2.5500,1.8400,,,,
2011-09-25,8.0100,2.5500,1.8400,,,,
2011-09-26,8.0000,2.5500,1.9100,80.2400,78.3600,14.2617,7.5791
2011-09-27,7.9200,2.5300,2.0000,84.4500,77.5100,14.4704,7.6163
2011-09-28,8.0300,2.5400,2.0300,81.2100,77.8500,13.7796,7.3989
2011-09-29,8.1600,2.5400,1.9900,82.1400,77.9200,14.4128,7.6039
2011-09-30,8.4100,2.5700,1.9200,79.2000,78.5500,13.8948,7.3368
2011-10-01,8.4100,2.5700,1.9200,,,,
2011-10-02,8.4100,2.5700,1.9200,,,,
2011-10-03,8.7200,2.6200,1.8000,77.6100,79.4500,13.3623,7.0075
2011-10-04,9.1000,2.7200,1.8100,75.6700,79.6000,14.4344,7.2871
2011-10-05,8.9800,2.7200,1.9200,79.6800,78.9100,14.6215,7.3927
2011-10-06,8.7200,2.7000,2.0100,82.5900,78.5300,15.0748,7.6225
